dataset_id,image_id,annotator_id,caption,train
open_images,c91ecbd17e07d8c6,100,"In this picture there is a man who is standing in the center of the image, it seems to be he is holding a phone and there is another person on the left side of the image, there are lamp poles,buildings, and trees in the background area of the image.",True
open_images,bad12940f9f66a6c,107,"In this image, we can see a man and a woman sitting on the ground, we can see a camera and a camera stand.",True
open_images,082c18354d455781,38,"On the left there are shoes on a rack stand. In the middle there are few persons and on the right there is a woman holding a t-shirt in her hands. In the background there are buildings,windows,trees and clothes.",True
open_images,2e418d72c062b16e,45,"In this image, I can see a food item in a bowl. The background is blurry.",True
open_images,4d429ff42c65e5dd,23,"In this image we can see a memorial stone. On the stone we can see some text and design. Behind the stone we can see few plants and a wall. On the left side, we can see a frame. In the frame we can see trees, house and the sky. At the bottom we can see the grass.",True
open_images,2559b6deb6a6be77,77,"In this picture we can see cars on the road, tents, banner and a group of people where some are standing and some are walking, mountains and in the background we can see the sky with clouds.",True
open_images,8ae309eb1f9471ef,34,"In this image in the center there are sculptures on the boxes, at the bottom it looks like a table and in the background there is wall.",True
open_images,e1fe3728d121dbc6,95,At the center of the image there are buildings on the bridge. At the bottom of the image there is a water and a boat. At the top of the image there is a sky.,True
open_images,8054a5addf80c6de,58,In this image there is a small baby sleeping on the bed without the clothes. At the top there is a pillow.,True
open_images,1869e9e9694b7ee0,68,"This picture is clicked inside. On the right there is a man holding a paper, microphone and wearing a suit and standing on the ground. On the left we can see the group of people holding some objects and sitting on the chairs. In the background we can see the doors, wall and group of people standing on the ground.",True
open_images,8f3fa6d664409392,20,"This picture might be taken inside the room. In this image, in the middle, we can see a man sitting on the chair in front of the table, on that table, we can see a display, electrical wires, paper, bottle, glass and a black color book. On the side of the image, we can also see a display. In the background, we can also see monitor, window and a photo frame attached to a wall.",True
open_images,05f4296f37241f9e,86,"In this image there is sky, there is tree, there is building, there are people on the building, there is a helicopter, there is a sculpture, there is a person standing in front of the building.",True
open_images,98a4ead23babec0f,19,"In this picture, there is a woman wearing a blue jacket and black trousers and she is holding a kid wearing a yellow jacket. Behind them, there is a tent. Under the tent, there is a woman and a table. In the background there is a sky with clouds.",True
open_images,6167b95c06d7b742,80,"In this image in the center there is bike which is under the repair. In the background there is a table, on the table there are objects, under the table there is a dustbin and there is an object which is red in colour. On the floor there are screws and there are tools. On the right side in the background there is an object which is white in colour.",False
open_images,e6a5e0711d19c409,75,This image is taken outdoors. At the bottom of the image there is a ground with grass on it. In the middle of the image there is a road. There is a bird on the road. There is a tree and there is a wooden stick. In the background there is a ground with grass on it and there are a few trees and wooden sticks.,True
open_images,f9685ff4a6ae2787,116,"In the given image I can see the hut, flowers, plants, grass and some other objects.",True
open_images,a930d17c37cac925,82,In this image there is a railing. There is a cloth tied to the railing with a help of a rope. In the bottom right there is a houseplant. Behind the railing there is a building. There are glass windows and railings to the building.,True
open_images,ec18e3b6290813b5,34,"In this image at the bottom there are some vehicles, and in the center there is a wall, railing and some lights. In the background there are some buildings, lights and some objects and there is a dark background.",True
open_images,7ee4e5fbb0cb5bd8,79,In this image I can see the rocks and trees. In the background I can see the mountains and the white sky.,True
open_images,0622988678d0e6f9,77,"In this picture we can see two boys and one woman where here boy is sitting on bench and on table we can see bowls, bottles, plates, plastic cover, fruits and in background we can see wall, light.",True
open_images,378df32f41165cee,97,"In this image I can see a colorful frame. I can see a blue,green,red,black and brown colors inside the frame.",True
open_images,87a758ac810e863b,26,In this image I see number of people who are sitting on chairs and I see the table over here and there are cups and papers on it. In the background I see the curtain and the wall.,True
open_images,82daddb75ac38f6a,17,"In this image I can see the person standing and the person is wearing black color dress. In the background I can see the wall in multi color, the window and I can also see few trees.",True
open_images,9ef216fd84ccb90d,21,"In this image there is a road , on the road there are few bicycles and persons visible and there are some houses visible on the right side , in the middle there are some trees and the sky visible.",True
open_images,56d5f490f14517f0,40,"In this image we can see rectangular shaped headphones which are in green, pink and blue color.",True
open_images,97f5dda07070535c,76,"In this image In the middle there is a man he wear white dress and tag he is staring at a man. On the right there is a man he wear tag, spectacles he is sitting on the chair. In the middle there is a table on that there is a board, bottle and glass. On the left there are two men. In the background there is a text.",True
open_images,6bf3e0470647bd69,6,"In this image I can see at the bottom there is water. In the middle it looks like a fish, on the left side we can see few birds.",True
open_images,06a5aa3d70c8f7d5,9,"This is a picture in a room, in this picture there are so many people. Some people are sitting on the chair and some are standing on the floor. This is a table on the table there is a food. Background of this people is a white wall and the roof is in white and red color. This is a watermark.",True
open_images,70f19b59313561ef,95,"In this image there are few buildings, in front of the building there are few trees and plants and there are few objects placed on the path and a bicycle is parked. In the background there are few vehicles and bicycles are parked, there are few poles and boards.",True
open_images,761477c55461a1f0,81,"In this image, we can see some objects on the floor and in the background, there is a stand and we can see a black color on it and there is a chair.",True
open_images,9c88d9bdc21caa0b,45,"There are groups of people walking. Among them few people are in the fancy dress. These are the buildings. This looks like a name board, which is hanging. I think this is a pole. Here is a tree. At the bottom left corner of the image, I think this is the watermark.",True
open_images,6b744b181812378a,36,Here we can see people. Far we can see crows and trees. These three people are sitting on horses.,True
open_images,25e7c45dbab7cbc2,90,"In the picture we can see a news reporter standing on the grass surface and asking some questions to the sports person who is standing, and he is with a cap and keeping his hands on his hip and holding a black color bag and behind him we can see some people are standing and they are not clearly visible.",True
open_images,4002bf32131b0d54,21,"This picture consists of a hill view and at the top I can see the sky and in the middle I can see the hill and trees and on the floor I can see grass , in the bottom left I can see wooden poles.",True
open_images,1712ba91fb2c48bc,58,In this image we can see an eye of a person. The eye is in red color.,True
open_images,47d40da36370df60,24,In this image we can see plants and trees. There is a dark background.,True
open_images,50aac34b6ee24ed6,88,"As we can see in the image there is a door, white color wall, window, table, chairs and a board.",True
open_images,d7f641921200aea0,6,"In this image I can see there are human legs and shoes at the bottom, in the middle I can see few flowers and leaves.",True
open_images,b72a3763fcdd26eb,62,"In this picture we can see an art of a building and few people, at the bottom of the image we can find some text.",True
open_images,7d7b196f8dd84906,53,"In the image in the center, we can see one vehicle. Inside the vehicle, we can see two persons are sitting and they are smiling. In the background there is a wall, roof, sign broad, lights and chairs.",True
open_images,e04a3c64a96e3217,10,"In this image we can see a person standing and there is a podium with a mic and some other things and we can see a few plants in front of the podium. In the background, we can see the screen with some picture.",True
open_images,ff01c93fd89fb5f2,35,"This picture is clicked outside the city. Here, we see the car is moving on the road. Beside that, there are street lights. In the middle of the picture, we see trees and shrubs. At the bottom of the picture, we see a road. There are buildings in the background. We see a hoarding board in blue color with some text written on it. At the top of the picture, we see the sky. There are trees in the background.",False
open_images,ecfd674fbb6c0d1d,8,In this image we can see people. Some of them are holding boards. At the top there is a parasol and we can see plants. There are tables and chairs. In the background there is a wall. At the bottom there is a railing.,False
open_images,db6d7257c8752e6e,107,"In this picture, In the middle there is a man siting and he is holding a brown color box, In the right side there is a white color sofa, In the left side there is a table which is in white color, In the background there are some people standing.",True
open_images,b819a0bbeb79aa83,88,As we can see in the image there is a brown color dog and there are newspapers on the floor.,True
open_images,8f6d480550ab4bdb,35,"In this picture, we see a housefly is on the white flower. In the background, we see plants. In the background, it is blurred.",True
open_images,0a4e86af0ccfd56a,36,"This man is sitting on a chair holds a mic and ball. In-front of this man there is a table. On a table there is a laptop, cable and mobile.",True
open_images,65c146ef081666ba,12,"In this image we can see the roof of an architecture, we can see buildings, plants and the sky with clouds in the background.",True
open_images,295abc2e30c31553,17,"In this image I can see a person standing, at back I can see trees in green color and the other person standing, mountains and sky in blue color.",True
open_images,75e63825539ae4e8,20,"In this image, we can see a spoon and some fruits. On the left side of the image, we can also see a leaf. In the background, we can also see some food item.",True
open_images,94925f66f9cd8021,75,This image is taken outdoors. In this image the background is a little blurred. In the middle of the image there is a bug on the leaf.,True
open_images,10653cbfb771e98f,60,"In this image we can see a metal frame with a banner and a house with a roof. We can also see some poles, plants, a fence, a group of trees, a wire and the sky which looks cloudy.",True
open_images,fdbfdee5eb2da042,111,In this picture we can see a car with a projector display behind it.,True
open_images,b3270cc40990892e,92,This image consists of a poster in which there is a gun in black color. And we can also see a text.,True
open_images,b5adba3e5853a17f,105,"In this picture we can see group of people wearing camouflage dress standing, some are sitting in an airplane, we can see some bags, objects which are in airplane and top of the picture there are some lights.",True
open_images,92eab42bdd7f443e,80,In this image in the front there is a plant and the background is blurry.,True
open_images,e35fff3d1cdff8f9,5,"In the image we can see a person standing, wearing clothes and holding the guitar in the hands. Here we can see microphone, cable wire, lights and the background is dark.",True
open_images,4cdee2983f28f425,92,"This image consists of flower in pink color. At the bottom, there is a leaf in green color.",True
open_images,9dfd6901ee251e04,10,In this image we can see the poster with some text and we can see a yellow colored car and there is a bird on it. We can see an object which looks like a tree.,True
open_images,71c524ff43276b3f,100,In this picture there is a car in the center of the image.,False
open_images,a576cc343e306ecf,62,"In this picture we can see a building, few plants, cart and clouds.",True
open_images,01be77b9cb26415c,66,"In this picture we can a small boy and a man sitting inside the restaurant and having food. On the table we can see a coke cup , tray ,banana and some food items. Right side a juice bottle and food in the plate from which boy is eating, On behind we can see some vendiman machines and other tables.",True
open_images,9b9b222c79ee83e7,65,"In this image we can see the aerial view of a place, there are some houses, pole, plants, also we can see some trees.",True
open_images,80cb7e83c970e246,60,In this image we can see a man holding a book and a pen. On the backside we can see some people standing beside a table containing some books on it.,True
open_images,4b574b5de0fcc5bc,53,"In the image in the center, we can see a few people are standing and they are smiling, which we can see on their faces. In the background there is a wall, roof, curtain, flag, table, poles, chairs, on carpet, few people are standing and few other objects.",True
open_images,d67b78ca67fc5b99,104,"In this image, there are a few buildings, people, vehicles, poles, boards and signboards. We can see the ground with some objects. There are a few trees and plants. We can also see a bicycle. We can also see the sky",True
open_images,06c32a98b0b0e661,60,"In this image we can see a group of buildings, towers, trees, the net on a wall and the sky which looks cloudy.",True
open_images,1690b1514e924eb8,76,"In this image in the middle, there is a car inside that there is a woman she is smiling she wears white dress and there are two children. In the background there are two children. At the bottom there is text.",True
open_images,49d373117974446a,75,"This image is taken for a poster. At the top of the image there is a sky with clouds. At the bottom of the image there is a ground with grass and there are many plants and trees. In the middle of the image there is a mansion with many walls, windows, doors, railings, balconies and roofs. A few cars are parked on the ground. In the background there are a few hills.",True
open_images,21a4fa0239dfa496,67,"To the bottom left of the image there are steps with railing. And in the background there are trees and also there are buildings with walls, pillars and roofs. To the top of the image there is a sky.",True
open_images,ac856bd7314fa97e,79,"In this image I can see the tree and the plants. In the background I can see the mountains, sky and the moon.",True
open_images,16caa4531b54b900,89,"This is man. This is glass, monitor.",True
open_images,ff88fb8519ca0c60,39,In this picture we can observe two persons sitting in front of each other in the chairs. There is a brown color table in between them. We can observe a glass on the table. There is a menu card in one of the person's hand. In the background there are some empty chairs. We can observe a wall which is in white color in the background. There is a brown color desk.,True
open_images,bb1ef807f07f6b57,25,"In this picture I can see vehicles and white lines on the road. In the background I can see trees, fence, a gate and buildings. On the right side I can see a street light and the sky in the background.",True
open_images,3f479f5943a5a112,78,"In this image i can see a food item on the plate, a man walking and a man holding a plate with food items in it and few empty chairs in front of a table. In the background i can see trees and a railing.",True
open_images,c0c415edc134f3a8,40,"In this image we can see a wooden painting on the wall. At the top of the image, we can see the roof. We can see a pipe on the wall.",True
open_images,29bc0fe7c06380f7,13,"In this image we can see the bicycles. We can also see the wall, text board, windows and also the roof for shelter. At the bottom we can see the floor.",True
open_images,d0521faba5413845,48,In this picture there are people and we can see a gadget hold with hand. In the background of the image we can see trees and sky.,True
open_images,e3570c62346b4323,73,In this image at front there is a door and at the back side there are stairs and on top of the stairs there is a metal structure.,True
open_images,90d109928c56a676,43,"On the left side there is a wall with a poster. Near to that there is a platform. On that there are bottles, cups, cake, plate with knife, baskets, jar with tap and many other items. Also there are two persons holding knife and cutting the cake. In the back another lady is holding a camera and wearing a specs. Also there is another man. Near to the lady there is a platform with a banner. On that there are jars with tap. In the back there is a wall. On the wall there is a clock and photo frames. Also there is a door. On the right side there is a basket on a surface. In the back there are wooden things.",True
open_images,2ce787dbd826f91e,85,"In this image I can see a woman is standing and I can see she is holding a mic. I can see she is wearing black dress and specs. I can also see a water bottle, few wires and few other stuffs in background. Over there I can see something is written.",True
open_images,ddc2ef3cc4f84119,32,Here I can see a person wearing a raincoat and looking at the right side. The background is blurred.,True
open_images,ac61acaa6f992d95,81,"In this image, we can see people and one of them is holding a bag and we can see some decor and there are toys, racks and some other objects. At the bottom, there is a floor.",True
open_images,3aa3766c6c240d7e,56,In this image we can see a woman sitting on a sofa and she is playing a piano.,True
open_images,a3958819e312e088,64,In this picture we can see the church. In front of the door we can see the plants and stairs. At the top of the building we can see the cross marks. On the left we can see the building. In front of the building we can see stairs and street light. On the right we can see many trees. At the top there is a sky.,True
open_images,604a9398cd66c528,36,An outdoor picture. Vehicles on road. This is a bus in yellow color. These are cars in white and black color. Road. Trees are in green and yellow color.,True
open_images,4f13105e5414e823,6,It is a teddy bear in brown color and this is the sofa in this image.,True
open_images,b9e769474376c002,12,"In this image we can see these people here and these persons are sitting on the chairs. In the background, we can see these two persons are holding mics in their hands and standing, here we can see a podium on which laptop is kept, here we can see banners on the wall and here we can see the monitors and the ceiling.",True
open_images,069554222eb11c9d,125,"In this image I can see a person holding something. On the right side, I can see a mike.",True
open_images,22d2f45851bc35dd,94,In the image there is a woman playing guitar.,True
open_images,1ce51bb0d6a5da4c,95,In this image there are trees and the sky.,True
open_images,2da96f0ccfbd0854,14,In this image there is a chimpanzee sitting on a rock.,True
open_images,f664ac971eeac62d,93,"In this picture I can see group of people with skiboards, they are holding ski poles, there is snow, and in the background there are trees.",True
open_images,d9a690e9e13bc70e,68,"This picture is clicked outside. In the center there is a person walking on the ground, the ground is covered with a lot of snow. In the center we can see the two vehicles and the houses. On the right there is a building. In the background there is a sky and the trees.",True
open_images,aabe28cc3e6acbfc,43,In this image we can see inside of a building. There are walls with paintings. Also there are windows. And we can see a lady. On the floor there is wire. Through the windows we can see sky.,True
open_images,70a3b436ce6322ba,97,"In this image I can see a person is sitting on horse. Back I can see light poles. The sky is in blue,orange and black color.",True
open_images,da1cc42389d3cf4d,79,In this image I can see the group of people with different color dresses. I can see one person holding the bottle. I can see the smoke in the air. In the background there are many trees and the bicycles.,True
open_images,60e8122cc14bc956,5,"In the image we can see plant pot, stones and the wall.",True
open_images,6422e2d62a664e51,77,"In this picture we can see a group of people sitting on chairs where a man standing at podium, mobile, screen, curtains and in the background we can see wall.",True
open_images,1c1ec1a9ab96fa35,56,In this image we can see the building on the left side and the right side as well. Here we can see the statue in between the buildings. Here we can see the metal fence around the statue. Here we can see a man walking on the road. Here we can see the staircase on the right side. Here we can see the decorative light pole. This is a sky with clouds.,True
open_images,cf9907f1a4bb5bbd,81,"In this image, we can see people and some of them are holding pens and pencils and on the table we can see leaves, boxes, pencils, erasers, papers, pens and we can see some other objects. In the background, there are books in the shelves and at the top, there is some text written.",False
open_images,70c6bbcfb08fbec8,9,"In this picture we can see there are groups of people standing on the floor. On the floor there are chairs, tables and a decorative plant. There are photo frames and some objects on the wall. At the top right corner of the image there is a window and curtains.",True
open_images,06d14b4d8a576db7,36,On the left side of the image and right side of the image there are trees. In the middle of the image I can see dried leaves and stems. In the background of the image there is a sky.,True
open_images,2532c0e128fd2c97,17,"In this image I can see a group of people sitting on the chairs, they are wearing yellow color caps. Background I can see few vehicles, trees in green color, few buildings, and sky in blue and white color.",True
open_images,15cf289c37b644a9,80,In this image in the front there is a person holding a mobile phone in hand and on the right side there is a railing and there are lights on the wall. On the left side there is an object which is black in colour and there is a wall.,True
open_images,1bffe55e52821e60,22,In this picture a few people are sitting on the chair. There is a table and few things on the table. There is a tree. There is a building. There are some people who are also sitting on the chair.,True
open_images,5b86b82650800816,117,In this image there are people wearing yellow shirts. There is sand in the foreground. There is net fencing. There are trees in the background.,True
open_images,b8ff61217072f79a,33,This is the picture of a city. In this image there are buildings and trees and there is a hoarding on the building and there is text and there is a picture of a woman on the hoarding and there are poles. At the top there is sky. At the bottom there are group of people on the road.,True
open_images,254d91f42b551008,32,"This is an outside view. Here I can see two women are sitting on the road, smiling and giving pose for the picture. On the left side two persons are standing and looking at this women. In the background, I can see some more people standing on the ground. In the background there are many trees. At the top of the image I can see the sky.",True
open_images,03c87277da3677ed,30,"In this image we can see few people on the road, there are few plants, trees and a bench on the right side, there are few trees and grass on the left side and the sky in the background.",True
open_images,031230109e55fc1c,39,In this picture I can observe two members walking in this path. On the left side I can observe a pole. There is a car in the middle of the picture. In the background there is a building and sky.,True
open_images,d11e09885253bb2a,95,In this image there is a clock. In the background there is the sky.,True
open_images,b6d333867bb57795,60,In this image we can see a person holding an id card with some text on it. We can also see the glasses on his head. On the backside we can see a wall.,True
open_images,1d720482ffa05afa,82,In this image there is an insect on the surface.,True
open_images,b5ae920f5f622828,24,"In this image we can see people and one of them is holding an object. Here we can see chairs, bottle, pillar, walls, steps, railings, mike, and a board.",False
open_images,a81f02c0d818ca28,70,This image consists of a table. On that there are boxes. In that there are some eatables. There is a person at the top.,True
open_images,ac41a9e36a9fca24,66,In this picture there is a blue color water painted wall and yellow color damage building with some doors. In the front bottom side there is some wood rafters. In the background there is a big glass building.,True
open_images,834c7d99925c2030,58,In this image there is an animation image of a girl who has a jewellery. In the background there is a wall on which there are led lights. At the top there are hangings.,True
open_images,88574a032c352e7a,48,"In this picture there are people, among them few people wore helmets and we can see grass,vehicle on the ground, gate, boards, meshes, rock and pole.",True
open_images,15100a234d7ff8d3,17,"In this image I can see a book, pen and mouse on the table. The mouse is in red color and the table is in brown color.",True
open_images,61f61140aa59c7a7,36,"This man is sitting on a bench and playing guitar. On wall there are different type of photos. On this table there is a telephone, papers, glass and laptop. We can able to see chair and plant.",True
open_images,a390bd0609c7dd96,74,"In the center of the picture there is a green basket, in the basket there is a cat. At the top left there is a curtain and a window. On the right there is a wooden object.",True
open_images,6a6ba50749867674,22,"In this picture we can see a few cans, dog, grass and a wooden object on the left side. We can see some text and numbers on the right side.",True
open_images,d1117ca8c4d006bf,53,"In the center of the image we can see a platform. On the platform, we can see a plate, one paper with some text and images and a few other objects.",True
open_images,d1ac252bda649640,37,"This picture shows few people walking, They wore jackets and we see few people standing and we see tents. Picture Looks like a market. We see few of them wore caps on their heads and a electrical pole and a cloudy sky.",True
open_images,a76d79ddd18dad7d,59,In this image we can see a building built with cobblestones and sky with clouds in the background.,True
open_images,7ea4f0710ab4e43a,32,In this image I can see the tails of animals. These are looking like rats. On the right side there is a white color cloth.,True
open_images,0968d6e52554d5e1,90,"In the picture we can see a snow surface on it, we can see some people are standing wearing jackets, caps and gloves and near to them, we can see two cars and a small house and in the background we can see some hills and fog on it.",True
open_images,fc5236f0c7e9ebb8,48,"Group of people standing,in front of this man we can see board on podium and microphone. Here we can see camera hold with hands. Background we can see wall,screen and lights.",True
open_images,823d7c1ba0903968,92,"This image consists of a pole on which there are poster. In the background, there are trees. At the top, there is a sky.",True
open_images,ec2be962a889c2ac,62,"This picture describes about group of people, few people wore spectacles, behind to them we can see a board, few glasses and other things in the racks, and also we can see a paper on the wall.",True
open_images,0a5581a8694fa81d,88,As we can see in the image there is a human hand holding blue color nail polish and for the fingers there is a nail polish.,True
open_images,daed394e3d24e406,106,"In this image there are four police men and a police car, to the left corner there is a car which has been met with an accident behind them there are trees and bushes.",True
open_images,5523a0165fd0ef5c,90,"In this picture we can find a three women standing, first woman is explaining something, second woman is capturing in the camera, third woman is watching the camera. In the background we can find wall and a poster. and just beside to the second woman we can find a chair on the floor.",True
open_images,fae2028887c85ea9,97,In this image I can see the flower in white and pink color. In the background I can see few buildings and the sky.,True
open_images,c8dc8aa0d20b7aca,94,In the image there are few birds flying in the air and behind its tree and above its sky with clouds.,True
open_images,c41a79a55ca4dee7,38,"A kid is sitting on the floor and playing with bag. In the background we can see door,wall,chair,a person and a bag.",True
open_images,70c11b5e99ab7aad,30,In this image we can see a pink color cupboard on a room with cream color walls and a white color roof.,True
open_images,5727d9acc2f1437a,27,Here in this picture we can see a painting of flower plants and birds present over there.,True
open_images,ab8fe94a16d999cb,89,"Man standing,in the box fish is present,here there are vehicles.",True
open_images,e861525c73ba9195,37,This picture shows a group of people seated on the chairs and few are holding fork in there hand and we see some food and plates and glasses on the table and we see few plants around,True
open_images,ecf1338cef344569,96,In this image there is one person standing on the left side of this image is wearing a cap and as we can see there is a blue color background.,True
open_images,070762dafae2f945,64,"In this picture there is a man who is wearing shirt, trouser and watch. He is sitting on the chair. In the back I can see the banner. On the left I can see the projector screen.",True
open_images,1833f414459c741f,30,In this image we can see a tree with fruits and sky in the background.,True
open_images,1e36ffc08033f19c,52,In the center of the image we can see shoes placed on the ground. On the right side of the image we can see water.,False
open_images,047cafd49d434a0f,55,"In this image, we can see a rose flower with stem. It is an edited picture.",True
open_images,46eff2df3aaac850,80,This Image is clicked inside the room where a frame is hanged on the wall. On the floor there are four objects.,True
open_images,0183564e067dab11,2,In the image there are two jets and on the second letter is a man sitting on a ladder and there are three men in between the two jets.,True
open_images,9ab4618624f5827f,13,In this image we can see a man wearing the glasses and also a bag on the left. On the right we can see the people and the background is not clear.,True
open_images,43507d7840856360,39,In this picture I can observe a man on the right side. He is wearing coat. In the background I can observe an advertising board.,False
open_images,cbca506cf823c639,73,In this image in front there are bananas on the floor and the background of the image is blur.,True
open_images,edf2d6d14ebd574d,66,In this picture we can see the pink flower with black ant is sitting on the flower. Behind there is a green blur background.,True
open_images,e08a9de825d53449,30,"In this image we can see water, grass, trees, mountains and the sky in the background.",True
open_images,be6dcdb77f591251,7,"The picture is taken inside a car where the person is wearing a cap and t-shirt, in front of him there is a steering and behind him there are a caps and outside of the car there is a one white colour and some text on it.",True
open_images,1e2aa2d53bf236c5,8,In the center of the image we can see a lady standing and holding a glass. On the left there is a cupboard and we can see things placed in the cupboard. In the background there is a wall. At the bottom we can see a floor mat.,True
open_images,b7e765681c2e60ee,78,"In this image I can see two persons wearing shirts, ties, blazers and pants are standing and shaking hands. In the background I can see chairs, the wall and a huge photo frame attached to the wall.",True
open_images,184883772c898c41,33,In this picture there are three persons sitting in the foreground. There are glasses on the table. At the back there is a building and there is a reflection of buildings and tree and sky.,True
open_images,d0357b02041b2bab,39,There are many people dancing on the road and some of them were playing drums on the side of the road. There is a railing behind them. In the background there are some people standing and watching at them.,True
open_images,11daddb7ed830a34,25,In this picture I can see two women are standing and holding bottles in their hands. In the background I can see people sitting in front of a tables. On the tables I can see some objects.,True
open_images,84809218580e432c,23,"In this image we can see a person holding a tube and stems. Inside the tube we can see the liquid and to the stem we can see the flowers. Behind the person hand, we can see a group of stems on a white surface.",True
open_images,a92c930adecd1446,87,"In the picture I can see so many trees, flowers to the plants, some people are on the grass and beside we can see the road.",True
open_images,c47dfa0aea5e02d6,85,In this image I can see number of pots and on few points I can see price tags. I can also see table cloth and on it I can see few designs and I can also see something is written.,True
open_images,a56b2589119b0f73,100,"In this picture there is a man and a woman in the center of the image, on a rock and there are rocks in the center of the image.",True
open_images,6928c3ade91458d3,78,"In this image i can see few persons sitting on chairs around the table, i can see few empty chairs and few persons standing. In the background i can see the wall, the ceiling, a monitor and a shelf.",True
open_images,41971ae105304f64,79,"In this image I can see the bike which is in cream and blue color. I can also see the blue color toy on the bike. To the side I can see the plants. In the background I can see the banner, orange color object and the building.",True
open_images,8673a2d46780d7f4,61,Bottom left side of the image a kid is standing and holding a dog. In the middle of the image there is a couch. Bottom right side of the image there is a laptop on the couch.,True
open_images,17e6977cd9a34c29,77,"In this picture we can see a person carrying a bag and holding a mobile and in front of this person we can see a building, plants, fence, some people and in the background we can see the sky.",True
open_images,89276f9cdca6d6f1,102,The person wearing yellow dress is sitting on a chair and looking into a paper in front of him which is placed on the table and also there is a laptop and some other objects on it and there is a women walking behind him.,True
open_images,7bb0f4437849ff87,53,"In the center of the image we can see a person is in a different costume and he is wearing glasses. In the background there is a building, lights, one banner, one person and a few other objects.",True
open_images,8c3e4a1871d85d09,5,"AS we can see in the picture that two people are sitting on a chair and a system is placed on a table back of them a projected screen is shown and a poster. In front of them is another man who is standing and talking something, who is wearing a blue shirt, black pant and shoes.",True
open_images,97bcac73accd2027,6,"In the middle a man is walking, he wore a coat, trouser and also an ID card, in the right side there is another man also moving, behind them there are different country flags.",True
open_images,c96378199be126d0,1,"In this picture we can see three persons are figure skating, at the right bottom there is a cone, in the background we can see three persons and two lights.",True
open_images,15bbd42e15317124,12,"In this image we can see this woman wearing orange color dress, this woman wearing white color dress and this woman wearing maroon color dress are standing here and smiling. Here we can see the watermark on the top and bottom of the image.",True
open_images,1d7c95784fe410ca,32,"In the middle of this image two men are standing, shaking their hands, smiling and giving pose for the picture. At the back I can see some more people standing. On the left side there is a refrigerator. At the back of these people there is a table on which few objects are placed. In the background there is a railing and one person is standing by holding this railing. At the top of the image there are few metal rods. Here I can see few posts attached to the wall.",True
open_images,32c5ea145b02ea39,81,"In the center of the image, we can see people sitting on the chairs and there are glasses and we can see some drink and straws are on the table. In the background, there are trees and we can see vehicles. At the top, there is sky.",True
open_images,a2c87606b79d1e6e,95,"In this image there are buildings and there are a few cranes, in front of the building there are trees and a few vehicles are walking on the pavement. In the background there is the sky.",True
open_images,70183b02daa607de,46,"In the foreground of this picture, there is a shed. On the left side of the image, there is a red colored van, plants, a tree, and a building. On the right side, there is a tree, grass, pole, building, light and the sky on the top.",False
open_images,637170f5efdc5de2,103,In this picture there are two people sitting on the bike wearing helmets and beside them there is a person in white shirt standing and a pole and some plants.,True
open_images,e4e1478afda976bf,1,"In this picture we can see a woman holding binoculars here, we can see a blurry background here.",True
open_images,5cac41b7de0691f8,59,"In this image we can see sky with clouds, sun, plants and trees.",True
open_images,594578c7c95ededc,4,"At the bottom I can see a staircase, fence, grass and plants. In the background I can see cars on the road, buildings, trees and wires. This image is taken during a rainy day.",True
open_images,3c9eee2c3c8bb403,43,This is a black and white image. In this image we can see trees on the left side. Near to the tree there is a traffic signal with pole. Also there is a sign board with pole. There are vehicles on the road. Also there are light poles. And there is a building with pillars and windows.,True
open_images,8c67e72c4109af38,125,In this image I can see food item in the aluminium sheet.,True
open_images,437df9ad56cb4467,73,In this image in front there is water and in background there are trees and sky.,True
open_images,4053d0ebd0afaa36,43,There are many people. Some are wearing caps. In the back it is blurred and there is a wall.,True
open_images,b7fb910da1167385,45,There are two men and two women standing and smiling. I can see two women hand shaking. This looks like a hoarding. I can see a table with few objects on it. I think these are the posters.,False
open_images,9272690ec2940f66,58,In this image there is a marmoset in the middle which is holding the tree. At the bottom there are plants. In the background it looks blurry.,False
open_images,9e04ab7cc0265962,12,This image is inside a car where few people are sitting by wearing white dress.,True
open_images,f99256266cba5f2d,23,"In this image I can see a surface where there are some bottles and mic stand are placed. Beside the surface, they are three people sitting on a chair and to the left of the image there is a wooden box.",True
open_images,281320a0e7ec6af9,43,On the left side there is an aquarium on a platform. Near to that there is a person sitting on the floor. In the back there is a wall and a door. Near to the wall there is a shoe rack with many shoes. On the floor there are many shoes.,True
open_images,6b2ee0d7df277e5c,8,"On the right side of the image there are buildings. At the bottom there is a road and we can see cars and trucks on the road. We can see people. There are trees, poles. At the top there is sky.",True
open_images,cceeff48d3a97c72,35,"In this picture, we see a white cardboard box with some text written in different language. This box is placed on the wooden table, which is brown in color.",True
open_images,c04986403b042d8c,122,In this image there is a person standing on the left corner. There is floor at the bottom. There is a person and there are colored balloons in the foreground. There is a brown color in the background.,True
open_images,787540df80531f09,38,This is a mart. Here we can see food items and boxes on the racks on the floor. In the background we can see two pillars and lights on the ceiling. On the left we can see a wheel cart on the floor.,True
open_images,5b62b4b3ca212ecb,68,This is a zoomed in picture. In the center there is a camera on which we can see the text. The background of the image is white in color.,True
open_images,6dbadc524023dc46,80,"In this image in the front there are plants. In the background there are persons standing, there is a fence and there are trees, there are huts and the sky is cloudy and there is grass on the ground.",True
